date,market_return,coverage,frac_down,fast_market_vol,slow_market_vol,vol_ratio,vol_percentile,apc_window,apc,apc_n_names,apc_threshold_quantile,market_tail_quantile,breadth_quantile,coverage_quantile,apc_threshold,market_return_threshold,frac_down_threshold,coverage_floor,apc_excess,apc_excess_percentile,market_stress_percentile,breadth_percentile,event_severity,drop_z_threshold,adaptive_trade_horizon_days,adaptive_daily_lot_log_return_cap
1983-03-02,0.007204358572440885,553.0,0.24050632911392406,0.007329626934723894,0.007851023433623197,0.9335887221191643,0.4776147837683368,83.0,0.09678470385295555,124.0,0.7171651743189179,0.1283577824347495,0.6694036959420843,0.27835778243474946,0.1790492422747149,-0.007083393933640617,0.45161290322580644,31.0,-0.08226453842175933,0.9078498293515358,0.5417921686746988,0.19578313253012047,,1.2375087384106616,55,0.07182982391014325
1983-03-03,0.006501141078075903,553.0,0.21518987341772153,0.007217767049021387,0.00781566230711711,0.9235003721244113,0.4531428571428571,85.0,0.1001122653828695,124.0,0.7086,0.13202857142857144,0.6632857142857144,0.28202857142857146,0.17677755856877564,-0.006944272695555028,0.45161290322580644,31.0,-0.07666529318590613,0.9078683259735046,0.5418784114436288,0.13664596273291926,,1.2303923266729717,54,0.0711211225821002
1983-03-04,0.0029131340019893574,553.0,0.32368896925858953,0.0070767024207182274,0.007773179590639684,0.9103999641587928,0.42125309464863836,88.0,0.09760002638348253,124.0,0.6974385831270234,0.13681203580270426,0.6553132736621596,0.28681203580270426,0.17380266405784098,-0.006717447419023399,0.4506328923218321,31.0,-0.07620263767435845,0.9078868151715834,0.5419646217538577,0.38934888972525405,,1.2199936888654432,52,0.07019104684739208
1983-03-07,-0.00016454371668403396,553.0,0.35443037974683544,0.006877507513798836,0.007712259760746704,0.8917629497911197,0.3756664127951257,92.0,0.09620961884103532,124.0,0.681483244478294,0.14365003808073115,0.6439166031987815,0.29365003808073115,0.1703935921516843,-0.006483870406847734,0.43810159330994153,31.0,-0.07418397331064897,0.9079052969502408,0.5508936970837253,0.44741298212605835,0.6354039920533415,1.2071250577116879,49,0.06882989061930866
1983-03-08,-0.007875418029432021,553.0,0.5678119349005425,0.0067169470027250554,0.0076570070653328055,0.8772287847475179,0.34437464306110793,95.0,0.1218267225189604,124.0,0.6705311250713878,0.14834380354083382,0.6360936607652771,0.29834380354083384,0.16843297929638262,-0.00631981497618433,0.43333333333333335,31.0,-0.04660625677742222,0.9079237713139419,0.8907072987208428,0.8421745673438675,0.8802685457928839,1.1974002349182091,47,0.06772785983674011
1983-03-09,0.0057197189233141165,553.0,0.22965641952983726,0.0069625764024993635,0.007699437981789174,0.9042967056773953,0.40521507422915876,89.0,0.09743963864697337,124.0,0.6918252759802056,0.13921773886562622,0.6513037685572898,0.2892177388656262,0.17229861080430053,-0.00662530136294572,0.44551923107007085,31.0,-0.07485897215732716,0.907942238267148,0.5418469061500847,0.16926838442730863,,1.2160309175450563,51,0.06964476123680019
1983-03-10,0.00025981330532554394,553.0,0.3435804701627486,0.006822369607717695,0.007652661053976863,0.891502911156938,0.3752616555661275,92.0,0.09516497852324256,124.0,0.6813415794481447,0.1437107516650809,0.643815413891532,0.29371075166508087,0.17025565754140454,-0.006484766170434972,0.43798753774950633,31.0,-0.07509067901816198,0.9079606978143172,0.5419330575404288,0.43192929672809327,,1.2067666776583406,49,0.06881788042963015
1983-03-11,-0.0007741636593068099,553.0,0.38698010849909587,0.006645089913852535,0.007595516477635844,0.8748700543825118,0.3396118721461187,95.0,0.09455338723885044,124.0,0.6688641552511416,0.1490582191780822,0.6349029680365297,0.2990582191780822,0.16817134575442452,-0.006285307179502626,0.43333333333333335,31.0,-0.07361795851557408,0.9079791499599038,0.5931566083850348,0.5237826659146456,0.6749728080865282,1.196576467059255,46,0.06757606569332401
1983-03-14,-0.003811849119511384,553.0,0.41229656419529837,0.006491595160481519,0.007543656710204834,0.8605369265677059,0.30416587407266504,98.0,0.10842737421722262,124.0,0.6564580559254328,0.15437511888910027,0.6260414685181663,0.30437511888910024,0.16588030958387362,-0.00601095093594797,0.43333333333333335,31.0,-0.057452935366651,0.9079975947083584,0.7671052631578947,0.5830827067669173,0.7527285215443902,1.1883503112154066,44,0.06636237082814005
1983-03-15,0.00034651194346905053,553.0,0.31645569620253167,0.0064473972122404966,0.007519102649502097,0.8574689710702956,0.29745150247242297,99.0,0.10788693438491845,124.0,0.6541080258653481,0.15538227462913656,0.6243628756181058,0.3053822746291366,0.16548555517437363,-0.005973057666743228,0.43288133598033923,31.0,-0.057598620789455185,0.9080160320641283,0.5418154482240181,0.3585792144333772,,1.1868284143935517,43,0.0662299669644698
1983-03-16,-0.0016367263032261586,553.0,0.37613019891500904,0.006272442991465086,0.007462191495440692,0.8405631234869103,0.25841414717626926,102.0,0.11666047321012273,124.0,0.6404449515116943,0.16123787792355962,0.6146035367940673,0.3112378779235596,0.16259311601253632,-0.005778314247940774,0.4222948114750404,31.0,-0.04593264280241359,0.9080344620316569,0.652010522360015,0.5095828635851184,0.6898759493255967,1.1774303803034545,40,0.06507286470531966
1983-03-17,-0.0027503024985017738,554.0,0.40613718411552346,0.006139827022837558,0.00741621213598897,0.8278925832019497,0.22775665399239545,105.0,0.1075330827806836,125.0,0.6297148288973384,0.1658365019011407,0.606939163498099,0.3158365019011407,0.16091499233292217,-0.005548358290238518,0.41935483870967744,31.0,-0.053381909552238566,0.9080528846153846,0.7140710125868871,0.5758031185421755,0.7326423385814825,1.1700504933330562,38,0.06444703694599203
1983-03-18,0.0018975344530438388,554.0,0.29061371841155237,0.006042405220984923,0.0073797386598457625,0.8187830896861611,0.20794525755559778,107.0,0.10664390708827517,125.0,0.6227808401444592,0.16880821136666035,0.6019863143888995,0.3188082113666603,0.159711692448054,-0.005464934238211538,0.41935483870967744,31.0,-0.053067785359778824,0.9080712998197477,0.5416979714500376,0.30935386927122466,,1.1661404085409428,37,0.06375397891944669
1983-03-21,0.0027403390571721416,554.0,0.2924187725631769,0.005874935353418647,0.00732142344289722,0.8024307567018455,0.17198783732421133,110.0,0.10327504502641163,125.0,0.610195743063474,0.1742018244013683,0.5929969593310529,0.3242018244013683,0.15751825448356882,-0.005367093523718819,0.41935483870967744,31.0,-0.05424320945715719,0.9080897076491791,0.5417840375586854,0.3115492957746479,,1.1578763333214008,34,0.06280865163588635
1983-03-22,0.002369223282693839,554.0,0.26895306859205775,0.005721151151034646,0.0072645976532873845,0.787538611783366,0.1407942238267148,113.0,0.10126063196537065,125.0,0.5992779783393503,0.1788808664259928,0.5851985559566788,0.3288808664259928,0.15545076590997167,-0.005262576709606388,0.4134078212290503,31.0,-0.054190133944601024,0.9081081081081082,0.5418700713481036,0.2570409312805107,,1.1501947541824828,32,0.06204081566524278
1983-03-23,0.007808540241566465,554.0,0.22021660649819494,0.005566022727576919,0.0072075623630036435,0.7722475987370246,0.11873100303951367,115.0,0.10578250588174638,125.0,0.5915558510638298,0.18219034954407295,0.5796827507598785,0.33219034954407295,0.15382508801374767,-0.005147539926049718,0.40881859448025,31.0,-0.048042582132001285,0.9081265012009607,0.5419560728364934,0.14323258869908015,,1.1447969727679956,31,0.06145884961244356
1983-03-24,0.006758240791513066,554.0,0.2581227436823105,0.005615855588923115,0.007190227793637036,0.7810400101500045,0.13276353276353275,114.0,0.10204427680884169,125.0,0.5964672364672365,0.1800854700854701,0.5831908831908832,0.33008547008547007,0.1547775418516764,-0.005223545202037104,0.4117647058823529,31.0,-0.052733265042834696,0.9081448869321593,0.5420420420420421,0.23517267267267267,,1.1475252620793992,31,0.06190809810026065
1983-03-25,-0.00048751296728606424,554.0,0.37545126353790614,0.005584049979534789,0.0071594929760617045,0.7799504794830407,0.1312191416635017,114.0,0.10163467166670315,125.0,0.5959266995822257,0.18031712875047476,0.5828047854158754,0.33031712875047475,0.15460600228378724,-0.005215392076655353,0.4117647058823529,31.0,-0.05297133061708409,0.9081632653061225,0.574216550947645,0.5087258397447927,0.6637018853328535,1.147198431905998,31,0.06185484428929881
1983-03-28,-0.005220826408859123,554.0,0.47653429602888087,0.005456377786307253,0.0071094179235624035,0.7674858680375846,0.11030947408391874,116.0,0.10189236115236668,125.0,0.5886083159293716,0.1834535788874122,0.5775773685209797,0.3334535788874122,0.15350310684600876,-0.005094649591569853,0.4070241383512613,31.0,-0.05161074569364209,0.9081816363272655,0.8198874296435272,0.7097560975609756,0.8126083878439228,1.1428755865975546,30,0.06128834459468263
1983-03-29,-0.00034035661798196177,554.0,0.3447653429602888,0.00554946159004287,0.0071093114470703956,0.780590586213478,0.13249810174639332,114.0,0.10334463376751211,125.0,0.5963743356112376,0.180125284738041,0.5831245254365984,0.33012528473804104,0.15466000458406,-0.005220558636794343,0.4117647058823529,31.0,-0.0513153708165479,0.9082,0.5612455449259051,0.4342524854623898,0.6345660101294316,1.1472964102448246,31,0.06187387959150174
1983-03-30,0.006128456433305306,554.0,0.22743682310469315,0.0054087782623263875,0.007058171623482797,0.7663143588533867,0.10855949895615867,116.0,0.10186913026267852,125.0,0.5879958246346556,0.1837160751565762,0.5771398747390397,0.3337160751565762,0.15341344626289072,-0.005092881000221093,0.40668274167817303,31.0,-0.0515443160002122,0.9082183563287343,0.5418229557389347,0.16597899474868716,,1.1421957727631344,30,0.06127383151932724
1983-03-31,0.0012531861007595542,554.0,0.3953068592057762,0.00537330624312256,0.0070235937983662315,0.765036589156459,0.10664136622390892,116.0,0.10203804784503336,125.0,0.5873244781783682,0.18400379506641368,0.5766603415559772,0.33400379506641364,0.15335301666007395,-0.0050886498437650194,0.40625,31.0,-0.05131496881504059,0.9082367053178728,0.5419088693043316,0.5497843615225951,,1.1412437270831626,30,0.0612273026839366
1983-04-04,-0.003354904639387925,554.0,0.4404332129963899,0.0052225302655666645,0.006968446977975702,0.7494539718925698,0.085752229178524,118.0,0.10035416975114943,125.0,0.5800132802124834,0.1871371656232214,0.571438057294631,0.3371371656232214,0.15227713966590684,-0.0049624451819343255,0.4011299435028249,31.0,-0.05192296991475741,0.9082550469718169,0.745031871016123,0.6481064866891638,0.767131134892368,1.136086124337056,29,0.060793981750241775
1983-04-05,-0.001633040450641319,555.0,0.3747747747747748,0.0052033035625966085,0.006943596207020578,0.7493672453671222,0.08554628224582701,118.0,0.10077480237107403,125.0,0.5799411987860394,0.18716805766312597,0.5713865705614568,0.33716805766312596,0.1522555681819976,-0.004961744521639067,0.4011299435028249,31.0,-0.05148076581092356,0.908273381294964,0.6517338331771322,0.5085285848172446,0.6895119330964469,1.136051405400043,29,0.06079254081828649
1983-04-06,-0.004666790434653391,555.0,0.4756756756756757,0.005102589942776381,0.006901611162014412,0.7393331532295511,0.07604779063151906,119.0,0.10071988384773643,125.0,0.5766167267210317,0.18859283140527217,0.5690119476578798,0.33859283140527213,0.1516650464094292,-0.0049161040009271725,0.4,31.0,-0.05094516256169278,0.9082917082917082,0.8039730134932533,0.7091454272863568,0.807136716357106,1.134180949287591,29,0.060532676719526377
1983-04-07,0.0016256434771317037,555.0,0.3045045045045045,0.005139280748318602,0.006892985648141623,0.7455812344109802,0.0826697004171407,118.0,0.10172088763414182,125.0,0.5789343951459993,0.18759954493742892,0.5706674251042853,0.3375995449374289,0.15208067685760357,-0.004938263604671368,0.40104393327641674,31.0,-0.05035978922346175,0.9083100279664402,0.5416900880644557,0.3428892636312535,,1.135436277981957,29,0.06067085670742756
1983-04-08,0.0030245637361407105,555.0,0.2756756756756757,0.0049980008023564745,0.0068384963386194896,0.7308625397853818,0.06957345971563982,120.0,0.09993533737196435,125.0,0.574350710900474,0.18956398104265404,0.56739336492891,0.33956398104265406,0.15128376986179146,-0.004889760425068431,0.4,31.0,-0.05134843248982711,0.908328340323547,0.5417759460472087,0.26770325964780817,,1.1321207507835398,28,0.06027297219837218
1983-04-11,0.007792687515521904,555.0,0.20540540540540542,0.004883075194005728,0.0067868075258971945,0.7194951640182548,0.05932524639878696,121.0,0.0998900660704509,125.0,0.5707638362395755,0.19110121304018196,0.5648313115996968,0.3411012130401819,0.15077293533434838,-0.004802895318297621,0.4,31.0,-0.050882869263897484,0.9083466453674122,0.5418617718673909,0.12286945120809141,,1.1300090676853092,28,0.059941733227386766
1983-04-12,0.004158249398679241,555.0,0.26306306306306304,0.005002379424881223,0.006777333168218184,0.7381043989897856,0.07504263786242182,119.0,0.10966492758014829,124.0,0.5762649232518476,0.18874360432063675,0.5687606594656055,0.33874360432063677,0.15160290455176922,-0.004908451922961271,0.4,31.0,-0.04193797697162094,0.9083649431024157,0.5419475655430711,0.2397003745318352,,1.1332560723352494,29,0.0604664174318502
1983-04-13,0.005343309247805873,554.0,0.2509025270758123,0.004904680572878307,0.00673072089321631,0.7287006326204354,0.06707086017430845,120.0,0.10066474131062028,125.0,0.573474801061008,0.18993937097385374,0.5667677150435771,0.33993937097385374,0.15106889147925384,-0.004868806436291334,0.4,31.0,-0.05040415016863356,0.9083832335329342,0.5420333270923048,0.21007302003370154,,1.1315091626123452,28,0.060145763536586176
1983-04-14,0.007144612088582814,555.0,0.22342342342342342,0.004848717221727503,0.006692619058337973,0.724487256702105,0.0634589884447812,120.0,0.09971548833048545,124.0,0.5722106459556735,0.19048115173328284,0.5658647471111954,0.34048115173328286,0.1509203591456085,-0.004816366354238638,0.4,31.0,-0.05120487081512305,0.9084015166633407,0.5421190565331336,0.1484462748034444,,1.1308165060826285,28,0.06004661155138557
1983-04-15,0.006411132833107834,556.0,0.2805755395683453,0.004877243327305923,0.0066731794259836845,0.7308724995936963,0.07026515151515152,120.0,0.08897129747081933,124.0,0.574592803030303,0.1894602272727273,0.5675662878787879,0.3394602272727273,0.15128052079264367,-0.004889258254410615,0.4,31.0,-0.06230922332182434,0.9084197924980048,0.542204753883586,0.27718510200262025,,1.1320177115741596,28,0.06023065112098614
1983-04-18,0.004502721893670853,556.0,0.2589928057553957,0.004847921039840541,0.006644516959562799,0.7296122606570228,0.06911569778451052,120.0,0.08822054907248768,124.0,0.5741904942245787,0.18963264533232344,0.5672789244461277,0.3396326453323234,0.15114836100802392,-0.004885562770491284,0.4,31.0,-0.06292781193553625,0.9084380610412927,0.5422904191616766,0.23615269461077845,,1.131874187521491,28,0.06018482170216566
1983-04-19,-0.0013748649974687735,556.0,0.41906474820143885,0.004739716479936253,0.006599648960998577,0.7181770588020938,0.05887921241953805,121.0,0.08817123914888765,124.0,0.5706077243468384,0.1911681181370693,0.5647198031048846,0.34116811813706927,0.1506892505101102,-0.0047928753955468004,0.4,31.0,-0.06251801136122255,0.9084563222975668,0.6351730589335828,0.5930776426566885,0.7122356746292793,1.1294870147730114,28,0.05993876249904697
1983-04-20,0.008423657609025323,556.0,0.19784172661870503,0.004688888564990119,0.006561051332630667,0.7146550647562301,0.05583948514101836,121.0,0.0879969738169241,124.0,0.5695438197993564,0.19162407722884725,0.5639598712852546,0.34162407722884724,0.15054949019853334,-0.004778189704013722,0.4,31.0,-0.06255251638160923,0.9084745762711864,0.5422745978301534,0.10680882903105125,,1.1291322586274823,28,0.059902402244790084
1983-04-21,0.0030446947807503543,557.0,0.31597845601436264,0.004781653113488205,0.006559338491524705,0.728984046130042,0.06775170325510976,120.0,0.08828109138132202,124.0,0.5737130961392884,0.18983724451173356,0.5669379258137774,0.3398372445117335,0.15102781605107335,-0.004856478620978796,0.4,31.0,-0.06274672466975133,0.9084928229665071,0.5423602019824201,0.35889283710491865,,1.1314334579461658,28,0.060188910578753266
1983-04-22,0.0029379013851432182,557.0,0.27827648114901254,0.004648442603362193,0.006508675905550232,0.714191745113359,0.05581835383159887,121.0,0.087778231981345,124.0,0.5695364238410596,0.19162724692526018,0.5639545884578998,0.34162724692526014,0.1505443061238822,-0.004776601549524858,0.4,31.0,-0.0627660741425372,0.9085110623878812,0.5424457741211668,0.2731862378459237,,1.1288982648059265,28,0.059928120840226515
1983-04-25,-0.004751446316500376,557.0,0.47217235188509876,0.0045183140198405015,0.00645814612432085,0.6996301930711819,0.04502459326522891,122.0,0.08792426821553136,124.0,0.5657586076428301,0.19324631101021567,0.5612561483163073,0.34324631101021563,0.14961283691912694,-0.004726566804853851,0.4,31.0,-0.061688568703595584,0.9085292945396573,0.8078145447747243,0.7079828005234623,0.8081088799459479,1.1269697981578197,27,0.05957611741599134
1983-04-26,0.005709441808781578,558.0,0.2724014336917563,0.004710333771445131,0.006463713986919091,0.7287348699180758,0.06809154529979194,120.0,0.07610368067533063,124.0,0.5738320408549272,0.18978626820503122,0.567022886324948,0.3397862682050312,0.1510260791107207,-0.004851509774809877,0.4,31.0,-0.07492239843539006,0.9085475194261805,0.542429906542056,0.2635514018691589,,1.131448497314028,28,0.06024105808875211
1983-04-27,0.001060389793158,558.0,0.35663082437275984,0.0046506805938903405,0.006429623490268516,0.7233208291168722,0.06316187594553707,120.0,0.08150081776757964,124.0,0.5721066565809381,0.19052571860816944,0.5657904689863843,0.3405257186081695,0.15082528864264924,-0.004803135347924157,0.4,31.0,-0.0693244708750696,0.9085657370517928,0.5425154176789385,0.46813679686039994,,1.130212609569761,28,0.06010278908977687
1983-04-28,0.007348154328274318,558.0,0.2222222222222222,0.0045299272227073755,0.006379945694570601,0.710025984478581,0.05199470599357156,121.0,0.08157963683855904,124.0,0.5681981470977501,0.19220079410096427,0.562998676498393,0.34220079410096427,0.15022551120098568,-0.004750327112873397,0.4,31.0,-0.06864587436242664,0.9085839474208325,0.5426008968609866,0.1461136023916293,,1.128028222344554,28,0.05980999428718553
1983-04-29,0.007693997771024553,558.0,0.23835125448028674,0.004555963426348763,0.006364528222543871,0.7158367858612098,0.057088846880907373,121.0,0.0821692018860473,124.0,0.5699810964083176,0.1914366729678639,0.5642722117202269,0.3414366729678639,0.15054481995284819,-0.004776846860751152,0.4,31.0,-0.06837561806680088,0.9086021505376344,0.5426863441061087,0.19110779002428543,,1.1291452112897025,28,0.059942329759364504
1983-05-02,-0.005057258484101454,558.0,0.4767025089605735,0.004584332751503983,0.006352837189354461,0.7216197448261408,0.061803061803061804,120.0,0.07929974041787327,125.0,0.5716310716310716,0.19072954072954074,0.5654507654507654,0.34072954072954076,0.15075151568025816,-0.004801276679594255,0.4,31.0,-0.07145177526238489,0.90862034640653,0.8154650728427344,0.711243929772133,0.8117764496737991,1.1299521985582024,28,0.06008238106369344
1983-05-03,0.0004590441336205337,558.0,0.3978494623655914,0.004820570297972992,0.006367319957766975,0.7570799535670846,0.09863945578231292,117.0,0.09381482845779014,124.0,0.5845238095238096,0.18520408163265306,0.5746598639455782,0.33520408163265303,0.15259295358901986,-0.005042770218809345,0.4035332558104784,31.0,-0.05877812513122972,0.9086385350318471,0.5426704014939309,0.5533146591970122,,1.1380458805310552,30,0.0610495075030426
1983-05-04,0.007185713005242395,558.0,0.24372759856630824,0.004706962706404706,0.006320202257706903,0.7447487460808709,0.08501794823351597,118.0,0.09384128613804019,124.0,0.5797562818817307,0.18724730776497261,0.571254487058379,0.3372473077649726,0.15192683616317706,-0.0049352404484331,0.4010152284263959,31.0,-0.05808555002513688,0.9086567164179105,0.542755787901419,0.20126960418222553,,1.135373267629281,29,0.060795847336529575
1983-05-05,0.008686649210019885,558.0,0.22401433691756273,0.004712322916178617,0.006303054555958474,0.7476252782428975,0.08745749905553457,118.0,0.09063588957827225,124.0,0.5806101246694372,0.18688137514166983,0.5718643747638836,0.3368813751416698,0.1521188726003884,-0.004956984392337219,0.4010668892389528,31.0,-0.06148298302211615,0.9086748905690409,0.5428411424304648,0.15008400224005974,,1.1356946933255303,29,0.060877451782614944
1983-05-06,0.012941745960120942,558.0,0.16487455197132617,0.004794035836720872,0.006306740355858037,0.7601447921140301,0.10273843248347497,117.0,0.0913609083433647,124.0,0.5859584513692163,0.18458923512747877,0.5756846081208687,0.33458923512747873,0.15268889173991582,-0.005050057072346806,0.4050740869987865,31.0,-0.061327983396551114,0.9086930574895564,0.5429264650989175,0.06382978723404255,,1.139476289779698,30,0.061177136133968454
1983-05-09,0.0033820843218347854,558.0,0.34050179211469533,0.005208237471324883,0.006398512114844863,0.813976339787107,0.20166163141993956,108.0,0.08860787082466724,124.0,0.6205815709969789,0.1697507552870091,0.6004154078549849,0.3197507552870091,0.15878029959029769,-0.0054440160821773,0.41935483870967744,31.0,-0.07017242876563044,0.9087112171837709,0.5430117559246128,0.4293711513342041,,1.1642166974162433,36,0.06366733473678594
1983-05-10,0.0046481402615104256,558.0,0.3100358422939068,0.00506154933834168,0.006349117608888783,0.7972051630065091,0.16688691712289974,111.0,0.09071943418905536,124.0,0.6084104209930149,0.17496696243156507,0.591721729280725,0.32496696243156503,0.1565480098928852,-0.005316192754427553,0.4166666666666667,31.0,-0.06582857570382984,0.9087293696559953,0.5430970149253731,0.35074626865671643,,1.1551428815386398,34,0.06273319838593833
1983-05-11,-0.002543814840700001,559.0,0.4329159212880143,0.0049264842462282896,0.006305106711391661,0.7813482739836004,0.1385428463571159,113.0,0.08982502314079445,124.0,0.5984899962249906,0.17921857304643263,0.5846357115892791,0.32921857304643265,0.1546275573263209,-0.005218409969650663,0.4117647058823529,31.0,-0.06480253418552646,0.9087475149105367,0.7043462040664055,0.6261891438164522,0.7464276209311315,1.1473266513004248,31,0.06205504496665764
1983-05-12,-0.0014243487247922583,559.0,0.3667262969588551,0.004992147449054165,0.006286335486135779,0.7941267945473344,0.1604076240800151,111.0,0.08734503465101989,124.0,0.6061426684280053,0.17593885638799775,0.5901019060200038,0.32593885638799774,0.15614811564681932,-0.0052931981520417115,0.4152863912499081,31.0,-0.06880308099579943,0.9087656529516994,0.6387541961954495,0.49757553151809025,0.6816984602217464,1.1541039476288109,33,0.06264273890983402
1983-05-13,0.007718888305781007,559.0,0.24329159212880144,0.004969244778557844,0.0062546646731890245,0.7944862016118617,0.16132075471698112,111.0,0.08786938951595509,124.0,0.6064622641509434,0.17580188679245284,0.5903301886792454,0.3258018867924528,0.15617919090805643,-0.005295299939315256,0.41530054644808745,31.0,-0.06830980139210134,0.9087837837837838,0.5429796755547268,0.20026104792093977,,1.1542193835363934,33,0.0626497949012994
1983-05-16,-0.009499128414314766,559.0,0.6046511627906976,0.004955011997271571,0.006241916390507425,0.7938286396798023,0.15978117336351633,111.0,0.0913808014215866,124.0,0.6059234106772308,0.17603282399547257,0.5899452933408791,0.3260328239954725,0.1561237022635704,-0.005285475087994518,0.415124855816582,31.0,-0.0647429008419838,0.9088019074110868,0.9218866517524236,0.8771439224459359,0.9026108272031488,1.1535632509776832,33,0.06263275711523965
1983-05-17,0.00497299579068876,559.0,0.2898032200357782,0.005649199733378448,0.006368600627068961,0.8870394085267669,0.36967182195397963,92.0,0.06508779059624092,125.0,0.6793851376838929,0.14454922670690307,0.642417955488495,0.2945492267069031,0.16940995564532008,-0.006444536811028414,0.4350282485875706,31.0,-0.10432216504907915,0.9088200238379023,0.5429636533084808,0.2924510717614166,,1.2029703209953047,48,0.06865775992495636
1983-05-18,0.004203723987297644,559.0,0.2701252236135957,0.005519923088654113,0.006327688714340172,0.872344285227645,0.33792193098246276,95.0,0.06376832853287621,125.0,0.668272675843862,0.1493117103526306,0.6344804827456157,0.2993117103526306,0.16747708682121032,-0.006253908767219887,0.43333333333333335,31.0,-0.1037087582883341,0.9088381330685203,0.5430488259411107,0.2599701826313828,,1.1950341479927333,46,0.06751559127221533
1983-05-19,-0.0037913669125030267,559.0,0.46153846153846156,0.005376667981971108,0.006282398909898382,0.855830401584301,0.2992081447963801,99.0,0.07968765056070251,125.0,0.654722850678733,0.155118778280543,0.624802036199095,0.305118778280543,0.16485531723349187,-0.005927406719210928,0.43167902239052763,31.0,-0.08516766667278935,0.9088562351072279,0.767281535308366,0.6856716974100987,0.7872698226085642,1.185608135814031,43,0.06629430313776716
1983-05-20,0.0005586651400786381,559.0,0.3667262969588551,0.00544045999940566,0.006278827005577813,0.8664771293384277,0.3247879359095193,96.0,0.06388921743118312,125.0,0.6636757775683317,0.15128180961357213,0.6311969839773799,0.3012818096135721,0.1668323755656405,-0.0061767778410865715,0.43333333333333335,31.0,-0.1029431581344574,0.9088743299583085,0.5430327868852459,0.4977645305514158,,1.1915928835525635,45,0.06715194444146505
1983-05-23,0.003445519744074359,559.0,0.3738819320214669,0.005303842481186357,0.006232520962113624,0.8509947280446328,0.289295137580098,100.0,0.07819353755516713,125.0,0.6512532981530343,0.1566057293629853,0.6223237843950246,0.3066057293629853,0.1641671664345226,-0.005865605855230656,0.43008713993161135,31.0,-0.08597362887935546,0.9088924176260421,0.5431178990501024,0.5088470851182716,,1.1829068221902301,43,0.06593810622819384
1983-05-24,0.01176441594261635,559.0,0.19499105545617174,0.005161693075521594,0.006185330136586944,0.8345056709244316,0.24948181646881476,103.0,0.0771467642837679,125.0,0.6373186357640852,0.1625777275296778,0.6123704541172037,0.31257772752967783,0.16165318081430924,-0.005641547900174543,0.41935483870967744,31.0,-0.08450641653054133,0.9089104981147053,0.5432029795158286,0.10409683426443203,,1.1733914047131846,40,0.0649607059839362
1983-05-25,0.004799055754543284,559.0,0.2701252236135957,0.005474387460706184,0.006252215448877633,0.8755916211570922,0.3474001507159005,94.0,0.06323760187979216,125.0,0.6715900527505652,0.14788997739261495,0.6368500376789752,0.2978899773926149,0.16801911455504753,-0.0062847247286223025,0.43333333333333335,31.0,-0.10478151267525537,0.9089285714285714,0.5432880283001303,0.2601005399366971,,1.196574975522724,47,0.06788908334957415
1983-05-26,0.002156506839562966,559.0,0.3291592128801431,0.0053392878043597184,0.0062104398179197405,0.8597278068702348,0.30702580523639106,98.0,0.061334330749152656,125.0,0.6574590318327369,0.15394612921454134,0.6267564513090979,0.30394612921454134,0.1654948195527722,-0.0059769303924408265,0.4330968798670398,31.0,-0.10416048880361956,0.9089466375719103,0.5433730454207,0.3987341772151899,,1.187253962193294,44,0.06663450622877713
1983-05-27,0.0020405007971318542,559.0,0.3542039355992844,0.005192243610359269,0.006161403855890666,0.8427046387156034,0.2689265536723164,102.0,0.06243285049854045,125.0,0.6441242937853108,0.15966101694915255,0.6172316384180792,0.30966101694915255,0.16260843855513774,-0.005783415765212507,0.4230769230769231,31.0,-0.10017558805659729,0.9089646965489885,0.5434580308952168,0.44909733854457473,,1.1778949614559437,41,0.0654884123563201
1983-05-31,-0.00790130200696974,559.0,0.5438282647584973,0.005050079673970919,0.006112834398359143,0.8261437076271039,0.228582187911881,105.0,0.07777841309760425,125.0,0.6300037657691584,0.16571267181321786,0.6071455469779703,0.3157126718132178,0.16035592000398832,-0.005503010316796539,0.41935483870967744,31.0,-0.08257750690638407,0.908982748364069,0.8924451060662448,0.807778191291403,0.8697353485739057,1.168148972606853,38,0.06453850184819868
1983-06-01,-0.0011504253133067638,559.0,0.38640429338103754,0.005509346822237269,0.006198765676913024,0.8887812686252266,0.3746234939759036,92.0,0.06549575691571555,125.0,0.6811182228915663,0.14380647590361448,0.6436558734939759,0.2938064759036145,0.16957631637479517,-0.006455442950057107,0.43523541662016824,31.0,-0.10408055945907962,0.9090007930214116,0.6184186046511628,0.5253953488372093,0.684271582169928,1.2041207049386908,49,0.0688204880963546
1983-06-02,0.0062614393453337925,559.0,0.22003577817531306,0.005412863544679052,0.006164025709271905,0.8781377301098927,0.35290796160361376,94.0,0.06565678088585086,125.0,0.6735177865612648,0.14706380575945793,0.6382269904009035,0.29706380575945796,0.1682919478186051,-0.00633164155014977,0.43333333333333335,31.0,-0.10263516693275423,0.9090188305252725,0.5433407738095238,0.14267113095238096,,1.1973992105410782,47,0.06816231804918402
